transaction_id,customer_id,amount,transaction_type,timestamp,is_fraud
817be697-e994-4367-9742-71405de1c492,CUST_000037,7.71,purchase,2022-10-15 01:12:03,False
05df5930-1321-4ac5-be55-a0de4f1f94b9,CUST_001975,243.37,purchase,2023-02-17 12:38:03,False
d766479e-ea34-450b-8171-89381793d2bd,CUST_000191,4.45,refund,2022-01-17 10:42:03,False
ccc4a94c-f6ac-46ac-b2c6-3657fcd00bbd,CUST_000726,12.74,purchase,2023-08-28 12:32:24,False
0e538b9f-f373-4efb-a339-8de9ab599c61,CUST_001493,3.95,purchase,2023-04-17 09:30:46,False
76d068b1-c5c8-402a-a382-ef542797ea06,CUST_000951,17.14,transfer,2022-07-07 09:52:06,False
e794c95b-c783-4745-b72c-4cd6021ab7ca,CUST_000485,3.62,purchase,2023-10-24 11:00:32,False
f56872af-303d-4f0f-bc5c-4374393aa7b0,CUST_001081,64.22,deposit,2022-01-13 03:31:44,False
3cf49a86-2e1e-40e7-aa2f-eeb355e49418,CUST_000209,79.63,transfer,2023-08-28 13:24:40,False
b795a2f0-1bb3-4377-a28b-44b1edd96b7c,CUST_000269,116.28,purchase,2022-02-21 07:18:11,False
e860e42f-6769-4032-ab73-cc6603ace624,CUST_001756,4.26,refund,2022-11-28 16:24:43,False
5931bb43-3c4a-479b-8dbb-2b513bdb2de1,CUST_000503,4.93,purchase,2023-07-17 15:06:22,False
1d0a8426-dc1a-4777-ab6d-425975a9e2bd,CUST_001651,165.71,deposit,2022-11-07 13:47:35,False
864b296d-7a03-47b6-bb41-e500f77cbd68,CUST_001920,15.08,purchase,2022-03-22 17:31:07,False
829bb68a-6176-4688-a2a0-4ea0b8d2c1c9,CUST_000074,60.18,transfer,2023-02-14 02:44:13,False
86e9df94-3e04-4ba3-a70e-f8bfd330e0f2,CUST_000974,91.48,deposit,2023-02-24 20:49:39,False
2738e0fd-64e5-43e9-8d93-d6fe836feb52,CUST_000321,55.39,transfer,2023-06-17 22:18:27,False
1fc874fe-bdaf-4347-a11f-bc4957541369,CUST_001971,13.62,fee,2022-01-11 09:47:48,False
9012a12a-afcc-4055-b05d-72b0b9a868dc,CUST_001443,422.3,deposit,2023-05-02 14:10:06,False
c223f7ff-8ac3-4b7c-931b-6f3b833879d4,CUST_001374,11.83,transfer,2023-05-16 03:35:38,False
8dc02657-db3c-42a5-89ee-7fff0cbd48d8,CUST_001784,37.82,purchase,2023-08-28 10:16:00,False
035c43ed-4aac-4449-a2fc-11d7fb3a42ff,CUST_000348,259.09,deposit,2022-12-27 14:02:32,False
18f8e804-7b83-4c8c-93e6-72e18a382706,CUST_000021,70.34,transfer,2023-12-12 16:07:38,False
546ca167-e082-4417-a5bb-aa24285f1d55,CUST_001154,10.73,purchase,2023-11-01 17:38:35,False
9786f89a-eeb8-426a-ada4-e3732baacd72,CUST_001585,300.0,withdrawal,2023-10-11 01:33:35,False
7c1e44d2-52ab-4d57-b92b-d26ad15f35e8,CUST_001492,71.55,purchase,2022-10-25 16:43:00,False
8b25b784-41fd-4b4d-9b87-36f3e075bed8,CUST_001316,168.55,deposit,2022-06-28 17:21:23,False
42ded92d-c979-4af2-a8da-2bd2b2cfb42b,CUST_000626,28.9,purchase,2022-11-11 00:38:53,False
d0ef151a-aace-4007-8aa1-dde93f2cce5e,CUST_000068,80.52,transfer,2023-05-16 12:46:49,False
b8b5e28a-1db9-4f06-8e5e-5e8ff11f59f1,CUST_001129,16.05,purchase,2023-10-18 12:01:11,False
f424f271-b9c4-46e0-a666-8cb7fc82a124,CUST_001749,4.24,purchase,2022-05-05 10:11:31,False
ea3091b5-83e6-4197-9e8a-19b3b5deeba4,CUST_000715,1.97,purchase,2023-05-22 10:11:20,False
dea5a31d-d825-4609-af0b-43ae5f3e4a32,CUST_000126,50.0,withdrawal,2023-01-20 16:32:51,False
e57eb76b-9056-4755-8cd5-0355629aca73,CUST_001117,100.0,withdrawal,2023-12-01 11:28:24,False
f7f0c320-3bd4-43f7-a03e-2afa35b3ea05,CUST_000640,9.66,purchase,2022-09-13 16:45:44,False
01609ebe-8f6f-4ef7-8cc3-ffcdd2c081c0,CUST_000721,112.12,transfer,2023-12-16 06:32:41,False
71997704-4f9a-41e8-af9d-a334dbc696c6,CUST_001931,135.31,purchase,2022-08-25 03:52:11,False
7c1509ea-6b6c-40d9-a8aa-5a6e9fe7697f,CUST_000361,83.6,deposit,2023-11-27 10:46:32,False
8e085099-adfd-4561-a8aa-963100f9e9b6,CUST_001613,24.13,transfer,2022-06-20 15:22:22,False
a9401e9f-1a24-4167-b9e4-fe5e821e641f,CUST_001002,85.42,deposit,2023-08-25 14:40:41,False
1689079b-9d81-48f1-9505-9553f8eb3ddd,CUST_001828,71.89,deposit,2023-03-06 20:18:17,False
447bd45b-62f4-4fca-b586-c0e83ef938c6,CUST_001753,8.48,purchase,2022-06-14 11:25:50,False
22461967-3959-4b8a-b20b-7686bc412842,CUST_000648,58.84,purchase,2022-01-10 14:46:12,False
856b00c2-2bc6-4a0e-8526-37039e6d6d25,CUST_001767,28.3,purchase,2022-08-29 15:14:37,False
59922218-ea00-4f25-8a89-c976dc912145,CUST_001587,142.93,purchase,2022-10-11 14:27:31,False
0c1b6dbc-b1ce-4bbd-a751-427e67985384,CUST_000292,50.0,withdrawal,2023-08-28 14:33:19,False
63a959ec-2aed-40b6-9241-2b9a475e3397,CUST_000602,35.85,purchase,2022-12-01 13:44:13,False
5522d2a5-b417-4840-b03f-65c57d930d43,CUST_001108,32.86,refund,2022-04-06 14:07:55,False
5fe386d9-153f-4f63-86b7-2e0ad4101e39,CUST_001426,0.79,purchase,2022-04-21 10:22:12,False
35e8f3ae-1d49-4011-89cd-7aab5f8631a3,CUST_000200,32.98,purchase,2023-06-19 05:28:43,False
7c86b05f-3352-4fee-a885-d0af08f65dbf,CUST_000334,23.74,purchase,2022-11-23 15:47:26,False
30800e9a-2149-4ddc-abc6-b6023893bb73,CUST_001994,50.0,withdrawal,2022-01-31 10:58:47,False
276ea13f-2e30-403d-837b-70835a76de53,CUST_001260,15.33,purchase,2022-08-01 11:24:03,False
ccb3abde-81d9-497e-8160-01aa92675b4d,CUST_000080,20.02,fee,2023-03-02 04:43:32,False
1b1eec00-13f3-4648-88ff-df6a3f3d8aca,CUST_000741,16.53,fee,2023-11-16 04:13:36,False
627e41e3-ec65-4d5f-b122-f2f6e77b7288,CUST_000575,22.54,purchase,2023-02-16 14:30:14,False
b49dd194-c6b3-40b9-af78-99aa58e741be,CUST_000582,34.52,fee,2022-03-21 10:07:14,False
6d67d4f8-63cf-472e-a21a-24a98621ae7f,CUST_000059,300.0,withdrawal,2023-11-03 02:25:13,False
9cc1137f-5442-4d62-a332-17d9cdf4cec9,CUST_000965,200.0,withdrawal,2022-12-29 11:48:49,False
74b0947c-f14b-4dbf-a5e2-5aea42a4afd6,CUST_001165,9.08,purchase,2023-08-15 12:17:53,False
cf782a37-dfa3-46f9-a933-17042e1d0ea4,CUST_001524,50.0,withdrawal,2022-01-28 19:38:12,False
123cf761-aba6-48f1-9fef-3639bff71465,CUST_001183,1.44,purchase,2022-05-08 22:13:49,False
23c9bc5a-90a1-4bc5-8ba5-f6048ae08134,CUST_001215,300.0,withdrawal,2022-12-26 11:07:28,False
ff651a2d-39d7-4107-860c-d6aaec1ea83f,CUST_001929,50.0,withdrawal,2023-07-16 00:43:58,False
d38d1592-29ae-4c67-a402-6887f579cc46,CUST_000786,9.18,refund,2023-11-07 13:47:29,False
faba055f-e3fb-4dbf-847f-f71922edd23f,CUST_001367,16.98,fee,2023-04-11 16:30:08,False
d14d2e1e-99b6-4a48-8081-fa12735eaa58,CUST_001342,11.47,purchase,2022-06-23 03:09:54,False
e35a7f22-d3c9-4675-98aa-38f70d29ba87,CUST_000253,85.57,deposit,2022-09-12 16:06:42,False
bc37a847-01bd-4db0-abf3-3b9b15c1b740,CUST_000942,16.54,refund,2023-06-10 18:30:12,False
080763ab-347f-424a-9d99-7f4d086a7783,CUST_001930,140.33,purchase,2022-04-21 12:54:52,False
45732476-4d8c-4bb5-823d-bd332de703f0,CUST_000887,151.88,deposit,2023-02-20 07:28:05,False
b97b9180-2f99-4aea-ba8b-e9408716415c,CUST_001925,33.14,transfer,2022-02-14 17:09:28,False
d6032fb5-20e0-4c05-94d4-461cb5e3f2cc,CUST_001772,2.84,purchase,2023-05-12 18:59:01,False
ce819322-b79c-4d3d-976c-b9628d303091,CUST_001687,100.0,withdrawal,2022-11-01 22:23:57,False
10fd5e43-b53c-455f-812c-8252c73525a4,CUST_001358,8.38,refund,2023-06-19 21:08:23,False
f49fdc42-ffa0-4c47-bee9-6f5182a3bd71,CUST_000778,385.97,deposit,2022-11-25 12:24:46,False
6fbcef71-207b-4593-b370-a86f9c6e25c0,CUST_000857,44.66,transfer,2023-01-03 11:42:56,False
a5f09790-4ec8-4217-855d-2471b5c40070,CUST_001717,7.1,transfer,2023-12-01 12:05:26,False
6da83b1d-fce4-4b0c-9c30-f0a3d2e3f9fb,CUST_000060,1.45,purchase,2023-04-23 05:46:28,False
3409d2a9-34c7-4dd5-b401-7875c7609a28,CUST_000655,1395.54,transfer,2023-11-04 06:33:06,False
0124380d-6ef7-4511-aa2f-55330ca6baa2,CUST_001847,17.92,purchase,2022-11-07 13:48:58,False
c130bec9-8e96-4360-98c5-b1466c99dfcd,CUST_000347,20.97,refund,2022-11-10 13:30:08,False
c5a61e25-2a24-4900-9ac5-7d92e59dd8ff,CUST_000200,19.28,purchase,2023-10-19 15:37:04,False
f10f9571-7547-4820-afe0-3b7c8fc4aee2,CUST_001744,300.0,withdrawal,2023-05-02 04:14:55,False
76b1d10f-d196-46af-83eb-6b7e8e10470b,CUST_001026,65.15,purchase,2023-04-08 22:08:43,False
6fd3cff6-97a9-4d15-8805-3cfb1ea16ce7,CUST_000162,25.94,purchase,2022-05-02 09:31:56,False
e5fd4324-0737-4632-901e-727f8ee183f0,CUST_000988,16.85,purchase,2022-02-10 13:52:48,False
2694b400-3533-4edf-b2aa-9f811cd61d2b,CUST_000854,3.56,purchase,2023-10-14 05:40:41,False
3c3b3c49-59f6-4dd9-93dc-3b45beef6b3a,CUST_000467,98.95,transfer,2022-07-13 15:57:57,False
56e78bf2-0be5-479f-93b1-8dce339229ee,CUST_000049,50.0,withdrawal,2023-05-31 21:28:45,False
ad315db0-d71f-46a7-9812-bff120f46fb1,CUST_000957,41.24,purchase,2022-05-29 23:16:11,False
07ec0c0c-e264-46dd-b20c-c7e8734893c3,CUST_001980,0.19,purchase,2023-05-05 11:23:40,False
9dd9596c-5915-49b5-8bf9-29ca0c8ce829,CUST_000527,10.27,purchase,2023-01-24 18:54:15,False
3022ff73-d2f1-4e47-9fdf-cd3f88703e8e,CUST_000994,11.14,purchase,2023-08-01 17:05:54,False
5212d652-0de7-4eb9-8c22-c65e81e36e26,CUST_001994,50.0,withdrawal,2022-02-09 11:38:54,False
53e72945-98ff-4bb0-ab36-3d32c8e12c4a,CUST_000705,9.01,transfer,2023-08-22 09:01:42,False
cade3a26-39e5-482f-a55d-c408ae249bba,CUST_001989,59.15,purchase,2022-08-12 12:34:31,False
fa9bf877-a6c9-4b58-aa9e-ecc3e3bebdc8,CUST_000109,10.9,purchase,2023-11-29 09:07:59,False
f28cf4ef-abb4-42e9-8efc-551bc86d6dd8,CUST_001754,50.0,withdrawal,2023-07-25 14:57:23,True
360ba508-f4e6-4dcf-9d3b-2ecfed410dc7,CUST_000312,71.3,deposit,2023-11-06 15:24:15,False
4e589a69-82b7-4b4e-9814-d9e4f0cf93ba,CUST_001041,11.75,purchase,2022-06-29 11:43:14,False
fdbfa0c0-140d-49c2-9bcd-2cb1ff44332c,CUST_001813,200.0,withdrawal,2023-05-15 10:15:34,False
2dc915ca-76fe-41d4-b475-15bebde66524,CUST_000295,5.05,purchase,2022-04-29 10:11:38,False
c066f4f6-bfab-4251-a78d-5b75bc007c0d,CUST_000574,175.38,deposit,2023-06-08 11:37:53,False
e7ac4269-2626-41fa-bf6a-25d822b56a9d,CUST_001346,8.75,purchase,2022-06-19 05:55:28,False
d3de3181-740e-4d7a-a12f-f0473101369d,CUST_000641,4.39,purchase,2022-06-09 10:40:11,False
55a1742f-c06e-4233-8e10-9a05d4eaa3a8,CUST_001459,62.21,deposit,2022-04-21 23:13:52,False
91fb9e01-7029-4410-8fd0-8a727e416308,CUST_001518,100.0,withdrawal,2023-11-08 10:06:47,False
192292ca-e6cf-49ae-9fb1-6bfdc272cccd,CUST_001964,200.0,withdrawal,2022-10-19 23:58:02,False
0e12d40b-9c1d-4710-ada5-d48de1a995ed,CUST_000898,18.46,fee,2022-09-18 18:59:40,False
88206cdf-0d70-4305-a2ad-6cad48bbc051,CUST_000582,21.08,purchase,2023-09-25 13:59:25,False
5bb8a845-4b95-4e50-8449-b975f01a9fbc,CUST_000903,500.0,withdrawal,2022-05-02 10:32:26,False
bd2370f3-8fcb-4003-bed6-d430d05b6527,CUST_000525,12.67,purchase,2023-01-30 11:57:06,False
e729a9d9-bf08-4d4a-bad9-d2ea6aa2a1c7,CUST_001303,77.85,purchase,2022-07-25 15:25:36,False
02a58900-55f8-4927-bddf-3e7efe5ab0ee,CUST_000774,50.0,withdrawal,2022-12-04 03:53:36,False
dc3c60b0-fea4-499e-8235-6e463ae79dc8,CUST_001673,17.19,purchase,2022-01-03 15:15:16,False
493ba12c-038b-439b-a30a-a26288db2b56,CUST_001430,100.0,withdrawal,2023-05-31 09:53:04,False
bfb6373b-5824-4eaf-8e59-1f41cdd385b2,CUST_001967,9.5,refund,2023-08-17 16:18:21,False
8e0fe574-73f7-46fd-94eb-79b688066e2d,CUST_001989,35.8,purchase,2023-06-26 10:35:30,False
d1796b48-08a2-4d96-9a1d-321e5f2786cd,CUST_001316,3.27,purchase,2022-01-21 14:15:34,False
b398e512-677a-4636-a35a-ec395143a246,CUST_000874,19.53,purchase,2023-11-20 11:36:54,False
d2d2c88e-08ef-4fe2-95d3-02d093af049b,CUST_001609,469.0,purchase,2023-07-19 16:07:59,False
2af8721c-1e9f-4567-a96c-172cd7e96469,CUST_000281,7.66,purchase,2022-02-21 11:20:20,False
e91c1dcb-50bd-4db6-9b94-aa8cc2e3dcd0,CUST_000021,13.41,purchase,2023-05-19 13:01:38,False
896ff3fe-2fc8-4130-b421-314234604db7,CUST_001178,0.55,purchase,2023-07-17 17:31:29,False
07b73ee4-8c91-4055-8eb8-5ac40d285623,CUST_018208,39.07,purchase,2023-11-10 23:11:32,False
e27b8096-acc3-499e-8ba9-67c5c018fcd3,CUST_001840,200.0,withdrawal,2023-11-08 13:15:27,False
7bb9aa3c-ac5a-46a2-adb8-c9b7052f42f2,CUST_001195,0.98,purchase,2022-04-29 13:23:23,False
de078e8b-3f8e-42d7-8380-c3ff6aedfa2c,CUST_000677,100.0,withdrawal,2022-09-05 13:29:00,False
bc9390df-8ef5-4284-b9ad-52b8b40f59e6,CUST_000417,322.62,deposit,2023-08-29 22:03:12,False
ac41a840-ba8c-4016-b4d5-63042649b739,CUST_001998,500.0,withdrawal,2023-07-25 15:55:54,False
cd703274-3d2f-4c8f-a87a-2ff22b6eeebf,CUST_001889,73.75,deposit,2023-10-31 05:44:49,False
0ab58372-113d-4af6-b6f7-a5c1351e3121,CUST_000667,50.0,withdrawal,2022-07-03 20:41:41,False
51f5b416-8db6-4654-90a5-059800259a38,CUST_000519,24.17,transfer,2023-10-03 04:10:51,False
fe79464d-1960-4c5b-abf2-e0da17b59b16,CUST_000615,5.28,purchase,2022-12-05 14:49:20,False
3235d56e-0767-4565-b875-8ae5db053df2,CUST_001155,1.08,purchase,2022-12-16 09:17:30,False
6df92111-7b45-44d6-98ca-c6b0ecb4c08b,CUST_001635,5.49,purchase,2023-09-22 09:02:42,False
f9d7c076-0647-4996-8b95-b0303e65fb6a,CUST_000791,22.8,fee,2022-03-28 11:39:26,False
3feab65b-0d3c-4133-adb3-ee93225e7819,CUST_001587,80.04,purchase,2023-12-11 12:51:00,False
79d86244-e571-4bf2-abc0-734fad4e00bb,CUST_001538,45.7,purchase,2022-08-07 04:14:22,False
2138df44-de28-479b-883e-1c0eb9ef0e7d,CUST_001818,62.53,transfer,2023-09-06 10:26:19,False
80a44904-0e19-4ee3-975c-0192074ee624,CUST_000432,1.41,purchase,2023-01-26 11:42:32,False
664de98e-3719-4767-ba19-17e85a30c6d4,CUST_001755,16.35,refund,2023-11-02 14:25:30,False
51c96d35-9fae-498b-b640-cd34cd4a6321,CUST_000778,5.27,purchase,2022-08-30 11:38:07,False
ab96c14e-4fe0-4537-b838-0f5b77d6655b,CUST_000243,45.55,fee,2023-09-11 12:33:28,False
759bb38b-7767-49e0-85c9-045819305ad7,CUST_000571,81.95,purchase,2022-02-20 19:54:32,False
363a7f58-fc80-418e-a58a-1a6670fffcaf,CUST_001987,6.55,refund,2022-11-07 19:21:24,False
bccf3a93-682d-4f4b-94ff-90d8f80db1ba,CUST_000235,200.0,withdrawal,2022-11-21 15:55:40,False
b3a1d8bc-fb7a-4816-a119-ae83cc4280fa,CUST_001670,50.0,withdrawal,2022-11-18 11:31:53,False
3a094788-c10b-4dd1-a608-404209ecbfa6,CUST_001193,21.08,purchase,2023-01-16 17:40:18,False
370564ba-8661-47ff-9ffa-e8d424cea665,CUST_000062,52.62,purchase,2022-11-02 17:21:39,False
acad3b69-61d1-4933-a436-bdceee36954b,CUST_001604,69.43,deposit,2023-12-22 03:30:25,False
c7767712-74a9-4aa0-9509-190ab09a7e33,CUST_001588,276.21,deposit,2022-03-21 16:47:36,False
f4838f39-1e73-47a5-a415-18773754a8c1,CUST_001596,100.0,withdrawal,2022-09-19 11:27:25,False
9cb35293-290f-484d-92aa-895585c630ae,CUST_001821,60.15,deposit,2022-07-18 06:05:14,False
2c0d3217-e080-4fa6-adf6-226ef8c77e09,CUST_000541,7.37,purchase,2022-01-06 22:54:34,False
45715228-06c7-4215-8656-21c0149c984d,CUST_001593,11788.75,transfer,2022-08-22 14:19:01,False
8d3c2df2-cb06-4674-9042-ab38d3bf00bc,CUST_001508,312.08,deposit,2023-08-29 03:51:14,False
23d63b5c-0a6c-4a84-8093-dad781d34cff,CUST_000776,18.05,purchase,2023-10-24 04:14:35,False
8b49b1f9-9b86-44d1-8ecd-1c48281c0bad,CUST_000475,300.0,withdrawal,2023-01-30 14:32:24,False
31a69224-16d5-4125-9a96-6ba37d0350d1,CUST_001013,31.94,refund,2023-04-07 10:09:54,False
5dda7585-96a3-4619-a747-f226860a1151,CUST_001506,50.0,withdrawal,2022-09-09 19:21:20,False
9eac1166-9ee0-4ab0-9433-1af0e5b8761e,CUST_001712,300.0,withdrawal,2023-07-26 10:12:01,False
bc8ffacb-48a6-414f-9ea7-f73b522f3a34,CUST_001674,15.67,refund,2022-10-03 15:46:02,False
3e8640e5-7800-40e0-a010-2131b363ab4f,CUST_000904,27.15,purchase,2023-08-25 11:40:41,False
ba3ede96-a011-409f-8a10-5e5693ab38cb,CUST_001709,247.55,deposit,2023-12-11 16:06:58,False
32b68b7b-bbf3-4de8-960c-7689639e498f,CUST_000042,112.0,deposit,2022-03-24 15:10:58,False
a1233345-02c6-460a-960c-0eb51357a583,CUST_001779,0.51,purchase,2023-06-19 05:57:19,False
233538ae-3be7-4f3e-b99f-7590c137aae3,CUST_000869,406.74,transfer,2023-05-16 09:22:09,False
06992d07-5ca8-42fd-9065-3eda46160ef0,CUST_000384,3.85,purchase,2022-12-12 16:57:09,False
4adc5ed3-eb7a-4fa2-93fc-8470d136da68,CUST_001120,30.18,purchase,2023-06-24 20:53:30,False
2a8837d6-6268-4230-b343-fef2cbd6a3d9,CUST_001400,50.0,withdrawal,2023-05-29 10:25:05,False
00a6c6de-9d86-4e01-bf09-af7571280e65,CUST_001902,5.98,transfer,2022-11-21 15:35:06,False
e4bdc710-bd30-4b72-bad5-abaf8e4da74e,CUST_000234,31.8,purchase,2023-01-13 09:17:50,False
2693d38c-0bad-488a-b359-71a127487a02,CUST_000060,21.52,transfer,2023-08-27 04:22:10,False
2473c02c-2992-40e6-9033-d0a7edac1d85,CUST_001911,130.61,deposit,2023-06-27 13:29:40,False
a41043a6-7478-42b8-9971-fa93a84087be,CUST_001059,343.04,deposit,2023-06-08 12:49:17,False
